w_tract,h_tract,workers,h_county,HomeX,HomeY,w_county,WorkX,WorkY
51036600100,51760010202,1,Richmond city,-77.47046992,37.58825494,Charles City County,-77.1917213,37.38472133
51036600100,51760010401,1,Richmond city,-77.45359412,37.58808447,Charles City County,-77.1917213,37.38472133
51036600100,51760010402,1,Richmond city,-77.45209,37.57866911,Charles City County,-77.1917213,37.38472133
51036600100,51760010500,1,Richmond city,-77.43829649,37.57986099,Charles City County,-77.1917213,37.38472133
51036600100,51760010700,1,Richmond city,-77.42996025,37.57441823,Charles City County,-77.1917213,37.38472133
51036600100,51760010800,4,Richmond city,-77.42070543,37.57527886,Charles City County,-77.1917213,37.38472133
51036600100,51760011000,1,Richmond city,-77.42977247,37.56257549,Charles City County,-77.1917213,37.38472133
51036600100,51760011100,3,Richmond city,-77.44428733,37.56218053,Charles City County,-77.1917213,37.38472133
51036600100,51760020200,1,Richmond city,-77.40328703,37.54741743,Charles City County,-77.1917213,37.38472133
51036600100,51760020300,1,Richmond city,-77.40809179,37.54203317,Charles City County,-77.1917213,37.38472133
51036600100,51760020501,4,Richmond city,-77.42432479,37.53226453,Charles City County,-77.1917213,37.38472133
51036600100,51760020502,1,Richmond city,-77.42247154,37.53444058,Charles City County,-77.1917213,37.38472133
51036600100,51760020600,2,Richmond city,-77.41569157,37.53339478,Charles City County,-77.1917213,37.38472133
51036600100,51760021100,1,Richmond city,-77.40724566,37.5193734,Charles City County,-77.1917213,37.38472133
51036600100,51760021200,1,Richmond city,-77.40017833,37.51126646,Charles City County,-77.1917213,37.38472133
51036600100,51760030100,2,Richmond city,-77.43516262,37.55251664,Charles City County,-77.1917213,37.38472133
51036600100,51760030501,1,Richmond city,-77.44395445,37.54357501,Charles City County,-77.1917213,37.38472133
51036600100,51760040202,4,Richmond city,-77.4639217,37.56693611,Charles City County,-77.1917213,37.38472133
51036600100,51760040400,1,Richmond city,-77.45772209,37.55113572,Charles City County,-77.1917213,37.38472133
51036600100,51760040800,8,Richmond city,-77.48546707,37.55645468,Charles City County,-77.1917213,37.38472133
51036600100,51760041200,4,Richmond city,-77.45126432,37.53909995,Charles City County,-77.1917213,37.38472133
51036600100,51760041300,1,Richmond city,-77.46431434,37.53489079,Charles City County,-77.1917213,37.38472133
51036600100,51760041400,2,Richmond city,-77.4699502,37.543448,Charles City County,-77.1917213,37.38472133
51036600100,51760050300,1,Richmond city,-77.49769409,37.56237785,Charles City County,-77.1917213,37.38472133
51036600100,51760050400,1,Richmond city,-77.51015578,37.5731352,Charles City County,-77.1917213,37.38472133
51036600100,51760050500,1,Richmond city,-77.52974168,37.57773395,Charles City County,-77.1917213,37.38472133
51036600100,51760060502,2,Richmond city,-77.47975428,37.51966904,Charles City County,-77.1917213,37.38472133
51036600100,51760061001,1,Richmond city,-77.45027612,37.52204096,Charles City County,-77.1917213,37.38472133
51036600100,51760070100,2,Richmond city,-77.57475071,37.54653388,Charles City County,-77.1917213,37.38472133
51036600100,51760070300,1,Richmond city,-77.54217078,37.54069628,Charles City County,-77.1917213,37.38472133
51036600100,51760070601,1,Richmond city,-77.49295088,37.50001787,Charles City County,-77.1917213,37.38472133
51036600100,51760070802,2,Richmond city,-77.47743608,37.46934393,Charles City County,-77.1917213,37.38472133
51036600100,51760070901,1,Richmond city,-77.46121537,37.47474053,Charles City County,-77.1917213,37.38472133
51036600100,51760071002,2,Richmond city,-77.50081347,37.51338629,Charles City County,-77.1917213,37.38472133
51036600100,51760071003,1,Richmond city,-77.51331267,37.51161927,Charles City County,-77.1917213,37.38472133
51036600100,51760071004,2,Richmond city,-77.52140919,37.50809808,Charles City County,-77.1917213,37.38472133
51036600100,51760071100,2,Richmond city,-77.51057175,37.52591345,Charles City County,-77.1917213,37.38472133
51036600200,51760020100,1,Richmond city,-77.41799847,37.5546446,Charles City County,-77.1088509,37.38383884
51036600300,51760030502,1,Richmond city,-77.43921047,37.5360341,Charles City County,-76.97673227,37.33100999
51036600300,51760040900,1,Richmond city,-77.47818324,37.55499684,Charles City County,-76.97673227,37.33100999
51036600300,51760041000,1,Richmond city,-77.46798332,37.55332496,Charles City County,-76.97673227,37.33100999
51036600300,51760061002,1,Richmond city,-77.43947253,37.52581857,Charles City County,-76.97673227,37.33100999
51036600300,51760070100,1,Richmond city,-77.57475071,37.54653388,Charles City County,-76.97673227,37.33100999
51036600300,51760070400,2,Richmond city,-77.52289864,37.54402887,Charles City County,-76.97673227,37.33100999
51036600300,51760070804,1,Richmond city,-77.4991603,37.47076115,Charles City County,-76.97673227,37.33100999
51041100106,51760011000,1,Richmond city,-77.42977247,37.56257549,Chesterfield County,-77.54703564,37.51851129
51041100106,51760021100,1,Richmond city,-77.40724566,37.5193734,Chesterfield County,-77.54703564,37.51851129
51041100106,51760021200,1,Richmond city,-77.40017833,37.51126646,Chesterfield County,-77.54703564,37.51851129
51041100106,51760040300,2,Richmond city,-77.45193567,37.54672557,Chesterfield County,-77.54703564,37.51851129
51041100106,51760040700,1,Richmond city,-77.48055806,37.5634636,Chesterfield County,-77.54703564,37.51851129
51041100106,51760041200,3,Richmond city,-77.45126432,37.53909995,Chesterfield County,-77.54703564,37.51851129
51041100106,51760050200,1,Richmond city,-77.49548782,37.57159401,Chesterfield County,-77.54703564,37.51851129
51041100106,51760060600,3,Richmond city,-77.49017897,37.52482882,Chesterfield County,-77.54703564,37.51851129
51041100106,51760071100,2,Richmond city,-77.51057175,37.52591345,Chesterfield County,-77.54703564,37.51851129
51041100107,51760010201,7,Richmond city,-77.45650288,37.5956666,Chesterfield County,-77.53518917,37.50805197
51041100107,51760010202,3,Richmond city,-77.47046992,37.58825494,Chesterfield County,-77.53518917,37.50805197
51041100107,51760010300,2,Richmond city,-77.44334733,37.59396412,Chesterfield County,-77.53518917,37.50805197
51041100107,51760010401,14,Richmond city,-77.45359412,37.58808447,Chesterfield County,-77.53518917,37.50805197
51041100107,51760010402,9,Richmond city,-77.45209,37.57866911,Chesterfield County,-77.53518917,37.50805197
51041100107,51760010500,6,Richmond city,-77.43829649,37.57986099,Chesterfield County,-77.53518917,37.50805197
51041100107,51760010600,7,Richmond city,-77.44178703,37.57199039,Chesterfield County,-77.53518917,37.50805197
51041100107,51760010700,5,Richmond city,-77.42996025,37.57441823,Chesterfield County,-77.53518917,37.50805197
51041100107,51760010800,7,Richmond city,-77.42070543,37.57527886,Chesterfield County,-77.53518917,37.50805197
51041100107,51760010900,10,Richmond city,-77.41765284,37.56396963,Chesterfield County,-77.53518917,37.50805197
51041100107,51760011000,9,Richmond city,-77.42977247,37.56257549,Chesterfield County,-77.53518917,37.50805197
51041100107,51760011100,4,Richmond city,-77.44428733,37.56218053,Chesterfield County,-77.53518917,37.50805197
51041100107,51760020100,3,Richmond city,-77.41799847,37.5546446,Chesterfield County,-77.53518917,37.50805197
51041100107,51760020200,5,Richmond city,-77.40328703,37.54741743,Chesterfield County,-77.53518917,37.50805197
51041100107,51760020300,7,Richmond city,-77.40809179,37.54203317,Chesterfield County,-77.53518917,37.50805197
51041100107,51760020400,4,Richmond city,-77.42088542,37.546529,Chesterfield County,-77.53518917,37.50805197
51041100107,51760020501,8,Richmond city,-77.42432479,37.53226453,Chesterfield County,-77.53518917,37.50805197
51041100107,51760020502,16,Richmond city,-77.42247154,37.53444058,Chesterfield County,-77.53518917,37.50805197
51041100107,51760020600,1,Richmond city,-77.41569157,37.53339478,Chesterfield County,-77.53518917,37.50805197
51041100107,51760020700,1,Richmond city,-77.41135049,37.53693365,Chesterfield County,-77.53518917,37.50805197
51041100107,51760020800,2,Richmond city,-77.41208334,37.52699791,Chesterfield County,-77.53518917,37.50805197
51041100107,51760020900,9,Richmond city,-77.39797056,37.53285207,Chesterfield County,-77.53518917,37.50805197
51041100107,51760021000,5,Richmond city,-77.39480781,37.52040873,Chesterfield County,-77.53518917,37.50805197
51041100107,51760021100,6,Richmond city,-77.40724566,37.5193734,Chesterfield County,-77.53518917,37.50805197
51041100107,51760021200,4,Richmond city,-77.40017833,37.51126646,Chesterfield County,-77.53518917,37.50805197
51041100107,51760030100,5,Richmond city,-77.43516262,37.55251664,Chesterfield County,-77.53518917,37.50805197
51041100107,51760030200,6,Richmond city,-77.43607585,37.54572968,Chesterfield County,-77.53518917,37.50805197
51041100107,51760030501,4,Richmond city,-77.44395445,37.54357501,Chesterfield County,-77.53518917,37.50805197
51041100107,51760030502,9,Richmond city,-77.43921047,37.5360341,Chesterfield County,-77.53518917,37.50805197
51041100107,51760040201,2,Richmond city,-77.4492581,37.55331439,Chesterfield County,-77.53518917,37.50805197
51041100107,51760040202,11,Richmond city,-77.4639217,37.56693611,Chesterfield County,-77.53518917,37.50805197
51041100107,51760040300,4,Richmond city,-77.45193567,37.54672557,Chesterfield County,-77.53518917,37.50805197
51041100107,51760040400,15,Richmond city,-77.45772209,37.55113572,Chesterfield County,-77.53518917,37.50805197
51041100107,51760040500,17,Richmond city,-77.46637051,37.55733571,Chesterfield County,-77.53518917,37.50805197
51041100107,51760040600,7,Richmond city,-77.47402292,37.56174588,Chesterfield County,-77.53518917,37.50805197
51041100107,51760040700,17,Richmond city,-77.48055806,37.5634636,Chesterfield County,-77.53518917,37.50805197
51041100107,51760040800,15,Richmond city,-77.48546707,37.55645468,Chesterfield County,-77.53518917,37.50805197
51041100107,51760040900,7,Richmond city,-77.47818324,37.55499684,Chesterfield County,-77.53518917,37.50805197
51041100107,51760041000,13,Richmond city,-77.46798332,37.55332496,Chesterfield County,-77.53518917,37.50805197
51041100107,51760041100,25,Richmond city,-77.46668641,37.54860048,Chesterfield County,-77.53518917,37.50805197
51041100107,51760041200,3,Richmond city,-77.45126432,37.53909995,Chesterfield County,-77.53518917,37.50805197
51041100107,51760041300,6,Richmond city,-77.46431434,37.53489079,Chesterfield County,-77.53518917,37.50805197
51041100107,51760041400,16,Richmond city,-77.4699502,37.543448,Chesterfield County,-77.53518917,37.50805197
51041100107,51760041600,3,Richmond city,-77.48295497,37.54192147,Chesterfield County,-77.53518917,37.50805197
51041100107,51760050100,17,Richmond city,-77.48460675,37.57022207,Chesterfield County,-77.53518917,37.50805197
51041100107,51760050200,27,Richmond city,-77.49548782,37.57159401,Chesterfield County,-77.53518917,37.50805197
51041100107,51760050300,10,Richmond city,-77.49769409,37.56237785,Chesterfield County,-77.53518917,37.50805197
51041100107,51760050400,16,Richmond city,-77.51015578,37.5731352,Chesterfield County,-77.53518917,37.50805197
51041100107,51760050500,7,Richmond city,-77.52974168,37.57773395,Chesterfield County,-77.53518917,37.50805197
51041100107,51760050600,4,Richmond city,-77.50782644,37.55540179,Chesterfield County,-77.53518917,37.50805197
51041100107,51760060200,9,Richmond city,-77.44002448,37.5120566,Chesterfield County,-77.53518917,37.50805197
51041100107,51760060400,13,Richmond city,-77.46536277,37.51054076,Chesterfield County,-77.53518917,37.50805197
51041100107,51760060501,16,Richmond city,-77.46382797,37.5202471,Chesterfield County,-77.53518917,37.50805197
51041100107,51760060502,22,Richmond city,-77.47975428,37.51966904,Chesterfield County,-77.53518917,37.50805197
51041100107,51760060600,13,Richmond city,-77.49017897,37.52482882,Chesterfield County,-77.53518917,37.50805197
51041100107,51760060700,8,Richmond city,-77.43573925,37.50612358,Chesterfield County,-77.53518917,37.50805197
51041100107,51760060800,11,Richmond city,-77.43153703,37.47726522,Chesterfield County,-77.53518917,37.50805197
51041100107,51760061001,14,Richmond city,-77.45027612,37.52204096,Chesterfield County,-77.53518917,37.50805197
51041100107,51760061002,15,Richmond city,-77.43947253,37.52581857,Chesterfield County,-77.53518917,37.50805197
51041100107,51760070100,24,Richmond city,-77.57475071,37.54653388,Chesterfield County,-77.53518917,37.50805197
51041100107,51760070300,11,Richmond city,-77.54217078,37.54069628,Chesterfield County,-77.53518917,37.50805197
51041100107,51760070400,15,Richmond city,-77.52289864,37.54402887,Chesterfield County,-77.53518917,37.50805197
51041100107,51760070601,24,Richmond city,-77.49295088,37.50001787,Chesterfield County,-77.53518917,37.50805197
51041100107,51760070602,7,Richmond city,-77.47678105,37.49795412,Chesterfield County,-77.53518917,37.50805197
51041100107,51760070700,18,Richmond city,-77.50872833,37.49152382,Chesterfield County,-77.53518917,37.50805197
51041100107,51760070802,12,Richmond city,-77.47743608,37.46934393,Chesterfield County,-77.53518917,37.50805197
51041100107,51760070803,23,Richmond city,-77.48956101,37.48129907,Chesterfield County,-77.53518917,37.50805197
51041100107,51760070804,14,Richmond city,-77.4991603,37.47076115,Chesterfield County,-77.53518917,37.50805197
51041100107,51760070901,23,Richmond city,-77.46121537,37.47474053,Chesterfield County,-77.53518917,37.50805197
51041100107,51760070902,7,Richmond city,-77.45964132,37.49121275,Chesterfield County,-77.53518917,37.50805197
51041100107,51760071002,9,Richmond city,-77.50081347,37.51338629,Chesterfield County,-77.53518917,37.50805197
51041100107,51760071003,16,Richmond city,-77.51331267,37.51161927,Chesterfield County,-77.53518917,37.50805197
51041100107,51760071004,18,Richmond city,-77.52140919,37.50809808,Chesterfield County,-77.53518917,37.50805197
51041100107,51760071100,47,Richmond city,-77.51057175,37.52591345,Chesterfield County,-77.53518917,37.50805197
51041100206,51760010300,2,Richmond city,-77.44334733,37.59396412,Chesterfield County,-77.5334907,37.45477273
51041100206,51760010401,1,Richmond city,-77.45359412,37.58808447,Chesterfield County,-77.5334907,37.45477273
51041100206,51760010700,1,Richmond city,-77.42996025,37.57441823,Chesterfield County,-77.5334907,37.45477273
51041100206,51760010800,1,Richmond city,-77.42070543,37.57527886,Chesterfield County,-77.5334907,37.45477273
51041100206,51760011000,3,Richmond city,-77.42977247,37.56257549,Chesterfield County,-77.5334907,37.45477273
51041100206,51760020200,2,Richmond city,-77.40328703,37.54741743,Chesterfield County,-77.5334907,37.45477273
51041100206,51760020501,3,Richmond city,-77.42432479,37.53226453,Chesterfield County,-77.5334907,37.45477273
51041100206,51760020502,2,Richmond city,-77.42247154,37.53444058,Chesterfield County,-77.5334907,37.45477273
51041100206,51760020900,5,Richmond city,-77.39797056,37.53285207,Chesterfield County,-77.5334907,37.45477273
51041100206,51760030100,1,Richmond city,-77.43516262,37.55251664,Chesterfield County,-77.5334907,37.45477273
51041100206,51760030200,4,Richmond city,-77.43607585,37.54572968,Chesterfield County,-77.5334907,37.45477273
51041100206,51760040201,1,Richmond city,-77.4492581,37.55331439,Chesterfield County,-77.5334907,37.45477273
51041100206,51760040202,2,Richmond city,-77.4639217,37.56693611,Chesterfield County,-77.5334907,37.45477273
51041100206,51760040600,2,Richmond city,-77.47402292,37.56174588,Chesterfield County,-77.5334907,37.45477273
51041100206,51760040900,1,Richmond city,-77.47818324,37.55499684,Chesterfield County,-77.5334907,37.45477273
51041100206,51760041100,2,Richmond city,-77.46668641,37.54860048,Chesterfield County,-77.5334907,37.45477273
51041100206,51760041300,2,Richmond city,-77.46431434,37.53489079,Chesterfield County,-77.5334907,37.45477273
51041100206,51760060400,2,Richmond city,-77.46536277,37.51054076,Chesterfield County,-77.5334907,37.45477273
51041100206,51760060501,1,Richmond city,-77.46382797,37.5202471,Chesterfield County,-77.5334907,37.45477273
51041100206,51760060502,4,Richmond city,-77.47975428,37.51966904,Chesterfield County,-77.5334907,37.45477273
51041100206,51760060600,3,Richmond city,-77.49017897,37.52482882,Chesterfield County,-77.5334907,37.45477273
51041100206,51760060700,10,Richmond city,-77.43573925,37.50612358,Chesterfield County,-77.5334907,37.45477273
51041100206,51760060800,5,Richmond city,-77.43153703,37.47726522,Chesterfield County,-77.5334907,37.45477273
51041100206,51760061001,6,Richmond city,-77.45027612,37.52204096,Chesterfield County,-77.5334907,37.45477273
51041100206,51760061002,5,Richmond city,-77.43947253,37.52581857,Chesterfield County,-77.5334907,37.45477273
51041100206,51760070100,4,Richmond city,-77.57475071,37.54653388,Chesterfield County,-77.5334907,37.45477273
51041100206,51760070300,7,Richmond city,-77.54217078,37.54069628,Chesterfield County,-77.5334907,37.45477273
51041100206,51760070400,2,Richmond city,-77.52289864,37.54402887,Chesterfield County,-77.5334907,37.45477273
51041100206,51760070601,3,Richmond city,-77.49295088,37.50001787,Chesterfield County,-77.5334907,37.45477273
51041100206,51760070700,4,Richmond city,-77.50872833,37.49152382,Chesterfield County,-77.5334907,37.45477273
